MESE,ANNO,TIPO_SOGGETTO,TIPOLOGIA_DI_RETTIFICA,STATO_DI_LAVORAZIONE,TOTALE
12,2024,Residenti,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IRRICEVIBILE,2
12,2024,Residenti,ATTO DI NASCITA: PARTE,ACCOLTA,1
12,2024,Residenti,ATTO DI NASCITA: SERIE,ACCOLTA,1
12,2024,Residenti,ATTO DI NASCITA: SERIE,IN LAVORAZIONE,1
12,2024,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,ACCOLTA,9
12,2024,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IN LAVORAZIONE,9
12,2024,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IRRICEVIBILE,4
12,2024,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,ACCOLTA,5
12,2024,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IN LAVORAZIONE,3
12,2024,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IRRICEVIBILE,4
12,2024,Residenti,CARTA DI IDENTITÀ: DATAANNULLAMENTO,ACCOLTA,1
12,2024,Residenti,CARTA DI IDENTITÀ: DATAANNULLAMENTO,IRRICEVIBILE,1
12,2024,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,ACCOLTA,10
12,2024,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IN LAVORAZIONE,8
12,2024,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IRRICEVIBILE,2
12,2024,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,ACCOLTA,13
12,2024,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IN LAVORAZIONE,8
12,2024,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IRRICEVIBILE,2
12,2024,Residenti,CARTA DI IDENTITÀ: NUMERO,ACCOLTA,11
12,2024,Residenti,CARTA DI IDENTITÀ: NUMERO,IN LAVORAZIONE,9
12,2024,Residenti,CARTA DI IDENTITÀ: NUMERO,IRRICEVIBILE,2
12,2024,Residenti,CONVIVENZA DI FATTO: CODICEFISCALE,IRRICEVIBILE,1
12,2024,Residenti,CONVIVENZA DI FATTO: CONIUGECOGNOME,IRRICEVIBILE,1
12,2024,Residenti,CONVIVENZA DI FATTO: CONIUGENOME,IRRICEVIBILE,1
12,2024,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,ACCOLTA,1
12,2024,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,IRRICEVIBILE,1
12,2024,Residenti,CONVIVENZA DI FATTO: DATANASCITA,IRRICEVIBILE,1
12,2024,Residenti,CONVIVENZA DI FATTO: LUOGONASCITA,IRRICEVIBILE,1
12,2024,Residenti,DIVORZIO: ANNO,IN LAVORAZIONE,2
12,2024,Residenti,DIVORZIO: AUTORITA,IN LAVORAZIONE,2
12,2024,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,IN LAVORAZIONE,3
12,2024,Residenti,DIVORZIO: DATAFORMAZIONEATTO,IN LAVORAZIONE,3
12,2024,Residenti,DIVORZIO: DATASENTENZA,ACCOLTA,2
12,2024,Residenti,DIVORZIO: DATASENTENZA,IN LAVORAZIONE,4
12,2024,Residenti,DIVORZIO: NUMEROATTO,IN LAVORAZIONE,3
12,2024,Residenti,DIVORZIO: NUMEROSENTENZA,ACCOLTA,1
12,2024,Residenti,DIVORZIO: NUMEROSENTENZA,IN LAVORAZIONE,4
12,2024,Residenti,DIVORZIO: TIPOCESSAZIONE,ACCOLTA,2
12,2024,Residenti,DIVORZIO: TIPOCESSAZIONE,IN LAVORAZIONE,7
12,2024,Residenti,DIVORZIO: TIPOTRIBUNALE,ACCOLTA,1
12,2024,Residenti,DIVORZIO: TIPOTRIBUNALE,IN LAVORAZIONE,5
12,2024,Residenti,GENERALITÀ: CODICEFISCALE,ACCOLTA,1
12,2024,Residenti,GENERALITÀ: CODICEFISCALE,IN LAVORAZIONE,3
12,2024,Residenti,GENERALITÀ: COGNOME,ACCOLTA,2
12,2024,Residenti,GENERALITÀ: COGNOME,IN LAVORAZIONE,8
12,2024,Residenti,GENERALITÀ: COGNOME,IRRICEVIBILE,9
12,2024,Residenti,GENERALITÀ: COGNOME,RESPINTA,1
12,2024,Residenti,GENERALITÀ: DATANASCITA,IN LAVORAZIONE,1
12,2024,Residenti,GENERALITÀ: LUOGONASCITA,ACCOLTA,13
12,2024,Residenti,GENERALITÀ: LUOGONASCITA,IN LAVORAZIONE,8
12,2024,Residenti,GENERALITÀ: LUOGONASCITA,IRRICEVIBILE,15
12,2024,Residenti,GENERALITÀ: LUOGONASCITA,RESPINTA,2
12,2024,Residenti,GENERALITÀ: NOME,ACCOLTA,5
12,2024,Residenti,GENERALITÀ: NOME,IN LAVORAZIONE,17
12,2024,Residenti,GENERALITÀ: NOME,IRRICEVIBILE,11
12,2024,Residenti,GENERALITÀ: SESSO,IN LAVORAZIONE,1
12,2024,Residenti,GENERALITÀ: SESSO,IRRICEVIBILE,2
12,2024,Residenti,LEGAME PARENTELA,ACCOLTA,133
12,2024,Residenti,LEGAME PARENTELA,IN LAVORAZIONE,151
12,2024,Residenti,LEGAME PARENTELA,IRRICEVIBILE,138
12,2024,Residenti,LEGAME PARENTELA,RESPINTA,7
12,2024,Residenti,MATRIMONIO: CODICEFISCALE,ACCOLTA,26
12,2024,Residenti,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,23
12,2024,Residenti,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,22
12,2024,Residenti,MATRIMONIO: CODICEFISCALE,RESPINTA,2
12,2024,Residenti,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,8
12,2024,Residenti,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,10
12,2024,Residenti,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,10
12,2024,Residenti,MATRIMONIO: CONIUGECOGNOME,RESPINTA,1
12,2024,Residenti,MATRIMONIO: CONIUGENOME,ACCOLTA,15
12,2024,Residenti,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,12
12,2024,Residenti,MATRIMONIO: CONIUGENOME,IRRICEVIBILE,11
12,2024,Residenti,MATRIMONIO: CONIUGENOME,RESPINTA,1
12,2024,Residenti,MATRIMONIO: DATAEVENTO,ACCOLTA,16
12,2024,Residenti,MATRIMONIO: DATAEVENTO,IN LAVORAZIONE,12
12,2024,Residenti,MATRIMONIO: DATAEVENTO,IRRICEVIBILE,6
12,2024,Residenti,MATRIMONIO: DATAEVENTO,RESPINTA,1
12,2024,Residenti,MATRIMONIO: DATANASCITA,ACCOLTA,26
12,2024,Residenti,MATRIMONIO: DATANASCITA,IN LAVORAZIONE,25
12,2024,Residenti,MATRIMONIO: DATANASCITA,IRRICEVIBILE,17
12,2024,Residenti,MATRIMONIO: DATANASCITA,RESPINTA,1
12,2024,Residenti,MATRIMONIO: LUOGOEVENTO,ACCOLTA,13
12,2024,Residenti,MATRIMONIO: LUOGOEVENTO,IN LAVORAZIONE,19
12,2024,Residenti,MATRIMONIO: LUOGOEVENTO,IRRICEVIBILE,15
12,2024,Residenti,MATRIMONIO: LUOGOEVENTO,RESPINTA,2
12,2024,Residenti,MATRIMONIO: LUOGONASCITA,ACCOLTA,33
12,2024,Residenti,MATRIMONIO: LUOGONASCITA,IN LAVORAZIONE,33
12,2024,Residenti,MATRIMONIO: LUOGONASCITA,IRRICEVIBILE,25
12,2024,Residenti,MATRIMONIO: LUOGONASCITA,RESPINTA,1
12,2024,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,ACCOLTA,17
12,2024,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IN LAVORAZIONE,16
12,2024,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IRRICEVIBILE,11
12,2024,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,RESPINTA,1
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,ACCOLTA,66
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IN LAVORAZIONE,64
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IRRICEVIBILE,51
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,RESPINTA,1
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,ACCOLTA,68
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IN LAVORAZIONE,67
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IRRICEVIBILE,50
12,2024,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,RESPINTA,1
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,ACCOLTA,23
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IN LAVORAZIONE,28
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IRRICEVIBILE,22
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,ACCOLTA,64
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IN LAVORAZIONE,62
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IRRICEVIBILE,49
12,2024,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,RESPINTA,2
12,2024,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,ACCOLTA,19
12,2024,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IN LAVORAZIONE,16
12,2024,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IRRICEVIBILE,16
12,2024,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,ACCOLTA,21
12,2024,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IN LAVORAZIONE,26
12,2024,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IRRICEVIBILE,14
12,2024,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,RESPINTA,1
12,2024,Residenti,RESIDENZA: CAP,ACCOLTA,13
12,2024,Residenti,RESIDENZA: CAP,IN LAVORAZIONE,32
12,2024,Residenti,RESIDENZA: CAP,IRRICEVIBILE,54
12,2024,Residenti,RESIDENZA: CAPESTERO,IRRICEVIBILE,2
12,2024,Residenti,RESIDENZA: CIVICO,ACCOLTA,64
12,2024,Residenti,RESIDENZA: CIVICO,IN LAVORAZIONE,96
12,2024,Residenti,RESIDENZA: CIVICO,IRRICEVIBILE,117
12,2024,Residenti,RESIDENZA: CIVICO,RESPINTA,1
12,2024,Residenti,RESIDENZA: CIVICOESTERO,IRRICEVIBILE,1
12,2024,Residenti,RESIDENZA: COMUNE,ACCOLTA,9
12,2024,Residenti,RESIDENZA: COMUNE,IN LAVORAZIONE,15
12,2024,Residenti,RESIDENZA: COMUNE,IRRICEVIBILE,36
12,2024,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,ACCOLTA,42
12,2024,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IN LAVORAZIONE,78
12,2024,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IRRICEVIBILE,96
12,2024,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,RESPINTA,1
12,2024,Residenti,RESIDENZA: ESPINTERNO1,ACCOLTA,1
12,2024,Residenti,RESIDENZA: ESPONENTE1,ACCOLTA,2
12,2024,Residenti,RESIDENZA: ESPONENTE1,IN LAVORAZIONE,3
12,2024,Residenti,RESIDENZA: ESPONENTE1,IRRICEVIBILE,5
12,2024,Residenti,RESIDENZA: FRAZIONE,ACCOLTA,2
12,2024,Residenti,RESIDENZA: FRAZIONE,IN LAVORAZIONE,7
12,2024,Residenti,RESIDENZA: FRAZIONE,IRRICEVIBILE,11
12,2024,Residenti,RESIDENZA: INDIRIZZOESTERO,IRRICEVIBILE,2
12,2024,Residenti,RESIDENZA: INTERNO1,ACCOLTA,17
12,2024,Residenti,RESIDENZA: INTERNO1,IN LAVORAZIONE,22
12,2024,Residenti,RESIDENZA: INTERNO1,IRRICEVIBILE,22
12,2024,Residenti,RESIDENZA: INTERNO1,RESPINTA,1
12,2024,Residenti,RESIDENZA: INTERNO2,IRRICEVIBILE,1
12,2024,Residenti,RESIDENZA: ISOLATO,IN LAVORAZIONE,3
12,2024,Residenti,RESIDENZA: ISOLATO,RESPINTA,1
12,2024,Residenti,RESIDENZA: LETTERA,ACCOLTA,3
12,2024,Residenti,RESIDENZA: LETTERA,IN LAVORAZIONE,7
12,2024,Residenti,RESIDENZA: LETTERA,IRRICEVIBILE,3
12,2024,Residenti,RESIDENZA: LOCALITAESTERA,IRRICEVIBILE,1
12,2024,Residenti,RESIDENZA: PROVINCIA,ACCOLTA,4
12,2024,Residenti,RESIDENZA: PROVINCIA,IN LAVORAZIONE,6
12,2024,Residenti,RESIDENZA: PROVINCIA,IRRICEVIBILE,25
12,2024,Residenti,RESIDENZA: SCALA,ACCOLTA,7
12,2024,Residenti,RESIDENZA: SCALA,IN LAVORAZIONE,14
12,2024,Residenti,RESIDENZA: SCALA,IRRICEVIBILE,3
12,2024,Residenti,RESIDENZA: SCALAESTERNA,IN LAVORAZIONE,1
12,2024,Residenti,RESIDENZA: SCALAESTERNA,IRRICEVIBILE,1
12,2024,Residenti,RESIDENZA: SPECIE,ACCOLTA,17
12,2024,Residenti,RESIDENZA: SPECIE,IN LAVORAZIONE,29
12,2024,Residenti,RESIDENZA: SPECIE,IRRICEVIBILE,36
12,2024,Residenti,RISOLUZIONE CONVIVENZA: LUOGOEVENTO,RESPINTA,1
12,2024,Residenti,RISOLUZIONE CONVIVENZA: MOTIVORISOLUZIONE,ACCOLTA,2
12,2024,Residenti,RISOLUZIONE CONVIVENZA: MOTIVORISOLUZIONE,RESPINTA,2
12,2024,Residenti,STATO CIVILE: STATOCIVILE,ACCOLTA,254
12,2024,Residenti,STATO CIVILE: STATOCIVILE,IN LAVORAZIONE,389
12,2024,Residenti,STATO CIVILE: STATOCIVILE,IRRICEVIBILE,360
12,2024,Residenti,STATO CIVILE: STATOCIVILE,RESPINTA,19
12,2024,Residenti,UNIONE CIVILE: CODICEFISCALE,IN LAVORAZIONE,1
12,2024,Residenti,UNIONE CIVILE: CODICEFISCALE,IRRICEVIBILE,1
12,2024,Residenti,UNIONE CIVILE: DATAFORMAZIONEATTO,IN LAVORAZIONE,1
12,2024,Residenti,UNIONE CIVILE: DATANASCITA,IN LAVORAZIONE,1
12,2024,Residenti,UNIONE CIVILE: DATANASCITA,IRRICEVIBILE,1
12,2024,Residenti,UNIONE CIVILE: LUOGOEVENTO,IN LAVORAZIONE,1
12,2024,Residenti,UNIONE CIVILE: LUOGONASCITA,IN LAVORAZIONE,1
1,2025,AIRE,ATTO DI NASCITA: ANNO,ACCOLTA,1
1,2025,AIRE,ATTO DI NASCITA: ANNO,IN LAVORAZIONE,1
1,2025,AIRE,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IN LAVORAZIONE,1
1,2025,AIRE,CARTA DI IDENTITÀ: COMUNERILASCIO,ACCOLTA,1
1,2025,AIRE,CARTA DI IDENTITÀ: COMUNERILASCIO,IRRICEVIBILE,2
1,2025,AIRE,CARTA DI IDENTITÀ: DATARILASCIO,ACCOLTA,1
1,2025,AIRE,CARTA DI IDENTITÀ: DATARILASCIO,IRRICEVIBILE,1
1,2025,AIRE,CARTA DI IDENTITÀ: DATASCADENZA,ACCOLTA,1
1,2025,AIRE,CARTA DI IDENTITÀ: DATASCADENZA,IRRICEVIBILE,1
1,2025,AIRE,CARTA DI IDENTITÀ: NUMERO,ACCOLTA,1
1,2025,AIRE,CARTA DI IDENTITÀ: NUMERO,IRRICEVIBILE,1
1,2025,AIRE,GENERALITÀ: COGNOME,IN LAVORAZIONE,1
1,2025,AIRE,GENERALITÀ: LUOGONASCITA,IN LAVORAZIONE,1
1,2025,AIRE,GENERALITÀ: NOME,IN LAVORAZIONE,1
1,2025,AIRE,GENERALITÀ: NOME,IRRICEVIBILE,1
1,2025,AIRE,LEGAME PARENTELA,ACCOLTA,5
1,2025,AIRE,LEGAME PARENTELA,IN LAVORAZIONE,3
1,2025,AIRE,LEGAME PARENTELA,IRRICEVIBILE,3
1,2025,AIRE,LEGAME PARENTELA,RESPINTA,2
1,2025,AIRE,MATRIMONIO: CODICEFISCALE,ACCOLTA,10
1,2025,AIRE,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,4
1,2025,AIRE,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,1
1,2025,AIRE,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,3
1,2025,AIRE,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,4
1,2025,AIRE,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,1
1,2025,AIRE,MATRIMONIO: CONIUGENOME,ACCOLTA,17
1,2025,AIRE,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,10
1,2025,AIRE,MATRIMONIO: CONIUGENOME,IRRICEVIBILE,6
1,2025,AIRE,MATRIMONIO: DATAEVENTO,ACCOLTA,2
1,2025,AIRE,MATRIMONIO: DATAEVENTO,IRRICEVIBILE,1
1,2025,AIRE,MATRIMONIO: DATANASCITA,ACCOLTA,20
1,2025,AIRE,MATRIMONIO: DATANASCITA,IN LAVORAZIONE,12
1,2025,AIRE,MATRIMONIO: DATANASCITA,IRRICEVIBILE,8
1,2025,AIRE,MATRIMONIO: LUOGOEVENTO,ACCOLTA,12
1,2025,AIRE,MATRIMONIO: LUOGOEVENTO,IN LAVORAZIONE,4
1,2025,AIRE,MATRIMONIO: LUOGOEVENTO,IRRICEVIBILE,7
1,2025,AIRE,MATRIMONIO: LUOGONASCITA,ACCOLTA,22
1,2025,AIRE,MATRIMONIO: LUOGONASCITA,IN LAVORAZIONE,11
1,2025,AIRE,MATRIMONIO: LUOGONASCITA,IRRICEVIBILE,7
1,2025,AIRE,RESIDENZA: CAP,ACCOLTA,1
1,2025,AIRE,RESIDENZA: CAPESTERO,ACCOLTA,20
1,2025,AIRE,RESIDENZA: CAPESTERO,IN LAVORAZIONE,18
1,2025,AIRE,RESIDENZA: CAPESTERO,IRRICEVIBILE,13
1,2025,AIRE,RESIDENZA: CAPESTERO,RESPINTA,2
1,2025,AIRE,RESIDENZA: CIVICO,ACCOLTA,1
1,2025,AIRE,RESIDENZA: CIVICOESTERO,ACCOLTA,4
1,2025,AIRE,RESIDENZA: CIVICOESTERO,IN LAVORAZIONE,6
1,2025,AIRE,RESIDENZA: CIVICOESTERO,IRRICEVIBILE,7
1,2025,AIRE,RESIDENZA: CIVICOESTERO,RESPINTA,1
1,2025,AIRE,RESIDENZA: COMUNE,ACCOLTA,1
1,2025,AIRE,RESIDENZA: CONSOLATO,ACCOLTA,3
1,2025,AIRE,RESIDENZA: CONSOLATO,IN LAVORAZIONE,7
1,2025,AIRE,RESIDENZA: CONSOLATO,IRRICEVIBILE,3
1,2025,AIRE,RESIDENZA: DENOMINAZIONETOPONIMO,ACCOLTA,1
1,2025,AIRE,RESIDENZA: INDIRIZZOESTERO,ACCOLTA,24
1,2025,AIRE,RESIDENZA: INDIRIZZOESTERO,IN LAVORAZIONE,34
1,2025,AIRE,RESIDENZA: INDIRIZZOESTERO,IRRICEVIBILE,18
1,2025,AIRE,RESIDENZA: INDIRIZZOESTERO,RESPINTA,4
1,2025,AIRE,RESIDENZA: LOCALITAESTERA,ACCOLTA,6
1,2025,AIRE,RESIDENZA: LOCALITAESTERA,IN LAVORAZIONE,10
1,2025,AIRE,RESIDENZA: LOCALITAESTERA,IRRICEVIBILE,7
1,2025,AIRE,RESIDENZA: LOCALITAESTERA,RESPINTA,2
1,2025,AIRE,RESIDENZA: PROVINCIA,ACCOLTA,1
1,2025,AIRE,RESIDENZA: PROVINCIACONTEA,ACCOLTA,1
1,2025,AIRE,RESIDENZA: PROVINCIACONTEA,IN LAVORAZIONE,2
1,2025,AIRE,RESIDENZA: STATOESTERO,ACCOLTA,1
1,2025,AIRE,RESIDENZA: STATOESTERO,IN LAVORAZIONE,4
1,2025,AIRE,RESIDENZA: STATOESTERO,IRRICEVIBILE,1
1,2025,AIRE,STATO CIVILE: STATOCIVILE,ACCOLTA,27
1,2025,AIRE,STATO CIVILE: STATOCIVILE,IN LAVORAZIONE,29
1,2025,AIRE,STATO CIVILE: STATOCIVILE,IRRICEVIBILE,38
1,2025,AIRE,STATO CIVILE: STATOCIVILE,RESPINTA,5
1,2025,Residenti,ATTO DI NASCITA: ANNO,IN LAVORAZIONE,2
1,2025,Residenti,ATTO DI NASCITA: ANNO,IRRICEVIBILE,1
1,2025,Residenti,ATTO DI NASCITA: COMUNEREGISTRAZIONE,ACCOLTA,1
1,2025,Residenti,ATTO DI NASCITA: COMUNEREGISTRAZIONE,RESPINTA,1
1,2025,Residenti,ATTO DI NASCITA: SERIE,ACCOLTA,1
1,2025,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,ACCOLTA,13
1,2025,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IN LAVORAZIONE,9
1,2025,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IRRICEVIBILE,6
1,2025,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,RESPINTA,2
1,2025,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,ACCOLTA,8
1,2025,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IN LAVORAZIONE,9
1,2025,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IRRICEVIBILE,1
1,2025,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,RESPINTA,3
1,2025,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,ACCOLTA,14
1,2025,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IN LAVORAZIONE,15
1,2025,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IRRICEVIBILE,4
1,2025,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,RESPINTA,3
1,2025,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,ACCOLTA,18
1,2025,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IN LAVORAZIONE,16
1,2025,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IRRICEVIBILE,7
1,2025,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,RESPINTA,3
1,2025,Residenti,CARTA DI IDENTITÀ: NUMERO,ACCOLTA,14
1,2025,Residenti,CARTA DI IDENTITÀ: NUMERO,IN LAVORAZIONE,16
1,2025,Residenti,CARTA DI IDENTITÀ: NUMERO,IRRICEVIBILE,4
1,2025,Residenti,CARTA DI IDENTITÀ: NUMERO,RESPINTA,3
1,2025,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,IN LAVORAZIONE,1
1,2025,Residenti,CONVIVENZA DI FATTO: LUOGOEVENTO,IN LAVORAZIONE,2
1,2025,Residenti,CONVIVENZA DI FATTO: LUOGONASCITA,IRRICEVIBILE,1
1,2025,Residenti,DIVORZIO: ANNO,IN LAVORAZIONE,2
1,2025,Residenti,DIVORZIO: ANNO,IRRICEVIBILE,1
1,2025,Residenti,DIVORZIO: ANNO,RESPINTA,1
1,2025,Residenti,DIVORZIO: AUTORITA,IN LAVORAZIONE,3
1,2025,Residenti,DIVORZIO: AUTORITA,RESPINTA,1
1,2025,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,IN LAVORAZIONE,2
1,2025,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,IRRICEVIBILE,1
1,2025,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,RESPINTA,1
1,2025,Residenti,DIVORZIO: DATAFORMAZIONEATTO,IN LAVORAZIONE,3
1,2025,Residenti,DIVORZIO: DATAFORMAZIONEATTO,IRRICEVIBILE,1
1,2025,Residenti,DIVORZIO: DATAFORMAZIONEATTO,RESPINTA,1
1,2025,Residenti,DIVORZIO: DATASENTENZA,ACCOLTA,1
1,2025,Residenti,DIVORZIO: DATASENTENZA,IN LAVORAZIONE,4
1,2025,Residenti,DIVORZIO: DATASENTENZA,RESPINTA,2
1,2025,Residenti,DIVORZIO: NUMEROATTO,IN LAVORAZIONE,2
1,2025,Residenti,DIVORZIO: NUMEROATTO,RESPINTA,1
1,2025,Residenti,DIVORZIO: NUMEROSENTENZA,IN LAVORAZIONE,4
1,2025,Residenti,DIVORZIO: NUMEROSENTENZA,RESPINTA,2
1,2025,Residenti,DIVORZIO: PARTE,IN LAVORAZIONE,1
1,2025,Residenti,DIVORZIO: PARTE,RESPINTA,1
1,2025,Residenti,DIVORZIO: SERIE,IN LAVORAZIONE,1
1,2025,Residenti,DIVORZIO: SERIE,RESPINTA,1
1,2025,Residenti,DIVORZIO: TIPOCESSAZIONE,IN LAVORAZIONE,4
1,2025,Residenti,DIVORZIO: TIPOTRIBUNALE,IN LAVORAZIONE,3
1,2025,Residenti,DIVORZIO: TIPOTRIBUNALE,RESPINTA,2
1,2025,Residenti,GENERALITÀ: CODICEFISCALE,ACCOLTA,2
1,2025,Residenti,GENERALITÀ: CODICEFISCALE,IN LAVORAZIONE,3
1,2025,Residenti,GENERALITÀ: CODICEFISCALE,IRRICEVIBILE,3
1,2025,Residenti,GENERALITÀ: COGNOME,ACCOLTA,11
1,2025,Residenti,GENERALITÀ: COGNOME,IN LAVORAZIONE,4
1,2025,Residenti,GENERALITÀ: COGNOME,IRRICEVIBILE,8
1,2025,Residenti,GENERALITÀ: COGNOME,RESPINTA,1
1,2025,Residenti,GENERALITÀ: DATANASCITA,IN LAVORAZIONE,1
1,2025,Residenti,GENERALITÀ: DATANASCITA,IRRICEVIBILE,1
1,2025,Residenti,GENERALITÀ: LUOGONASCITA,ACCOLTA,10
1,2025,Residenti,GENERALITÀ: LUOGONASCITA,IN LAVORAZIONE,8
1,2025,Residenti,GENERALITÀ: LUOGONASCITA,IRRICEVIBILE,12
1,2025,Residenti,GENERALITÀ: LUOGONASCITA,RESPINTA,2
1,2025,Residenti,GENERALITÀ: NOME,ACCOLTA,13
1,2025,Residenti,GENERALITÀ: NOME,IN LAVORAZIONE,7
1,2025,Residenti,GENERALITÀ: NOME,IRRICEVIBILE,17
1,2025,Residenti,GENERALITÀ: NOME,RESPINTA,1
1,2025,Residenti,GENERALITÀ: SESSO,ACCOLTA,3
1,2025,Residenti,GENERALITÀ: SESSO,IN LAVORAZIONE,2
1,2025,Residenti,GENERALITÀ: SESSO,RESPINTA,1
1,2025,Residenti,LEGAME PARENTELA,ACCOLTA,221
1,2025,Residenti,LEGAME PARENTELA,IN LAVORAZIONE,183
1,2025,Residenti,LEGAME PARENTELA,IRRICEVIBILE,200
1,2025,Residenti,LEGAME PARENTELA,RESPINTA,20
1,2025,Residenti,MATRIMONIO: CODICEFISCALE,ACCOLTA,40
1,2025,Residenti,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,26
1,2025,Residenti,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,13
1,2025,Residenti,MATRIMONIO: CODICEFISCALE,RESPINTA,1
1,2025,Residenti,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,21
1,2025,Residenti,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,16
1,2025,Residenti,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,7
1,2025,Residenti,MATRIMONIO: CONIUGECOGNOME,RESPINTA,1
1,2025,Residenti,MATRIMONIO: CONIUGENOME,ACCOLTA,25
1,2025,Residenti,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,14
